Mod:Item:MetaData, Localized Name
extrautils2:compressednetherrack:0, 压缩地狱岩
extrautils2:compressednetherrack:1, 二重压缩地狱岩
extrautils2:compressednetherrack:2, 三重压缩地狱岩
extrautils2:compressednetherrack:3, 四重压缩地狱岩
extrautils2:compressednetherrack:4, 五重压缩地狱岩
extrautils2:compressednetherrack:5, 六重压缩地狱岩
extrautils2:glasscutter, 玻璃切割刀
extrautils2:endershard, 末影碎片
extrautils2:redorchid, 红兰花
extrautils2:sickle_wood, 木镰刀
extrautils2:sickle_stone, 石镰刀
extrautils2:sickle_iron, 铁镰刀
extrautils2:sickle_gold, 金镰刀
extrautils2:sickle_diamond, 钻石镰刀
extrautils2:poweroverload, 能量过载器
extrautils2:resonator, 共振仪
extrautils2:suncrystal, 太阳晶体
extrautils2:spotlight, 聚光灯
extrautils2:screen, 屏幕
extrautils2:decorativesolid:0, 镶边石头
extrautils2:decorativesolid:1, 交错石头
extrautils2:decorativesolid:2, 磨制石头
extrautils2:decorativesolid:3, 烧制石头
extrautils2:decorativesolid:4, 沙化玻璃
extrautils2:decorativesolid:5, 錾制石头
extrautils2:decorativesolid:6, 蓝色石英
extrautils2:decorativesolid:7, 焦黑石英
extrautils2:decorativesolid:8, 彩虹石
extrautils2:ingredients:0, 共振红石水晶
extrautils2:ingredients:1, 红石齿轮
extrautils2:ingredients:2, 红石之眼
extrautils2:ingredients:3, 月球之尘
extrautils2:ingredients:4, 红煤
extrautils2:ingredients:5, 月之石
extrautils2:ingredients:6, 速度升级
extrautils2:ingredients:7, 堆叠升级
extrautils2:ingredients:8, 挖掘升级
extrautils2:ingredients:9, 基础升级
extrautils2:ingredients:10, 邪恶点滴
extrautils2:ingredients:11, 恶魔锭
extrautils2:ingredients:12, 附魔锭
extrautils2:ingredients:13, 无线RF加热线圈
extrautils2:ingredients:14, 蓝色染料
extrautils2:ingredients:15, 速度升级（魔法）
extrautils2:ingredients:16, 速度升级（极限）
extrautils2:ingredients:17, 恶魔灌注铁锭
extrautils2:goldenlasso:0, 黄金套索
extrautils2:goldenlasso:1, 诅咒套索
extrautils2:chickenring:0, 鸡翅膀指环
extrautils2:chickenring:1, 飞行鱿鱼指环
extrautils2:angelring:0, 天使指环
extrautils2:angelring:1, 天使指环
extrautils2:angelring:2, 天使指环
extrautils2:angelring:3, 天使指环
extrautils2:angelring:4, 天使指环
extrautils2:angelring:5, 天使指环
extrautils2:powermanager, 能量管理器
extrautils2:bagofholding, 手袋
extrautils2:decorativeglass:0, 增厚玻璃
extrautils2:decorativeglass:1, 增厚玻璃（镶边）
extrautils2:decorativeglass:2, 增厚玻璃（印花）
extrautils2:decorativeglass:3, 暗色玻璃
extrautils2:decorativeglass:4, 荧石玻璃
extrautils2:decorativeglass:5, 红石玻璃
extrautils2:ineffableglass:0, 空灵玻璃
extrautils2:ineffableglass:1, 反转空灵玻璃
extrautils2:ineffableglass:2, 奇妙玻璃
extrautils2:ineffableglass:3, 深色奇妙玻璃
extrautils2:pipe, 传输管道
extrautils2:playerchest, 玩家箱子
extrautils2:wrench, 扳手
extrautils2:boomerang, 魔法回旋镖
extrautils2:book, 实用设备手册
extrautils2:contract, 契约
extrautils2:chunkloader, 区块加载之杖
extrautils2:filter, 过滤器
extrautils2:filterfluids, 流体过滤
extrautils2:grocket:0, 传输节点（物品）
extrautils2:grocket:1, 过滤节点
extrautils2:grocket:2, 传输节点（流体）
extrautils2:grocket:3, 抽取节点（物品）
extrautils2:grocket:4, 抽取节点（流体）
extrautils2:grocket:5, 传输导管过滤器
extrautils2:grocket:6, 传输节点（能源）
extrautils2:indexer, 检索器
extrautils2:indexerremote, 检索遥控器
extrautils2:crafter, 合成器
extrautils2:scanner, 扫描仪
extrautils2:miner, 挖掘器
extrautils2:user, 使用者
extrautils2:klein:0, 克莱因瓶
extrautils2:drum:0, 石桶
extrautils2:drum:1, 铁桶
extrautils2:drum:2, 强化桶
extrautils2:drum:3, 恶魔桶
extrautils2:drum:4, 创造桶
extrautils2:machine:0, 机器方块
extrautils2:machine:0, 电炉
extrautils2:machine:0, 粉碎机
extrautils2:machine:0, 附魔器
extrautils2:machine:0, 生存者发电机
extrautils2:machine:0, 熔炉发电机
extrautils2:machine:0, 厨用发电机
extrautils2:machine:0, 熔岩发电机
extrautils2:machine:0, 高热红石发电机
extrautils2:machine:0, 末影发电机
extrautils2:machine:0, 药水发电机
extrautils2:machine:0, 粉红发电机
extrautils2:machine:0, 超频发电机
extrautils2:machine:0, TNT发电机
extrautils2:machine:0, 下界之星发电机
extrautils2:machine:0, 龙息发电机
extrautils2:machine:0, 霜冻发电机
extrautils2:machine:0, 不死发电机
extrautils2:machine:0, 祛魔发电机
extrautils2:machine:0, 史莱姆发电机
extrautils2:teleporter:0, 主世界之门
extrautils2:teleporter:1, 漆黑之门
extrautils2:powertransmitter, 无线RF传输器
extrautils2:powerbattery, 无线RF电池
extrautils2:quarryproxy, 量子采石场具现设备
extrautils2:quarry, 量子采石场
extrautils2:spike_wood, 木锥刺方块
extrautils2:spike_stone, 石锥刺方块
extrautils2:spike_iron, 铁锥刺方块
extrautils2:spike_gold, 金锥刺方块
extrautils2:spike_diamond, 钻石锥刺方块
extrautils2:spike_creative, 创造锥刺方块
extrautils2:redstonelantern, 红石灯笼
extrautils2:largishchest, 稍大的箱子
extrautils2:minichest, 迷你箱子
extrautils2:rainbowgenerator:0, 彩虹发电机！
extrautils2:rainbowgenerator:1, 彩虹发电机（下半部分）
extrautils2:rainbowgenerator:2, 彩虹发电机（上半部分）
extrautils2:magicapple, 魔法苹果
extrautils2:simpledecorative:0, 附魔金属块
extrautils2:simpledecorative:1, 恶魔金属块
extrautils2:simpledecorative:2, 恶魔灌注金属块
extrautils2:creativechest, 创造模式箱子
extrautils2:creativeenergy, 创造模式能量源
extrautils2:creativeharvest, 创造模式收割者
extrautils2:trowel, 瓦刀
extrautils2:biomemarker, 生物群系标记
extrautils2:terraformer:0, 地形转化仪
extrautils2:terraformer:1, 天线
extrautils2:terraformer:2, 加湿器
extrautils2:terraformer:3, 除湿器
extrautils2:terraformer:4, 加热器
extrautils2:terraformer:5, 制冷器
extrautils2:terraformer:6, 除怪器
extrautils2:terraformer:7, 魔法吸收器
extrautils2:terraformer:8, 魔法灌注器
extrautils2:terraformer:9, 基本气象单元
extrautils2:trashchest, 垃圾回收箱
extrautils2:opinium:0, Opinium核心（没价值的）
extrautils2:opinium:1, Opinium核心（普通的）
extrautils2:opinium:2, Opinium核心（尚可的）
extrautils2:opinium:3, Opinium核心（比较好的）
extrautils2:opinium:4, Opinium核心（上好的）
extrautils2:opinium:5, Opinium核心（非常棒的）
extrautils2:opinium:6, Opinium核心（让人诧异的）
extrautils2:opinium:7, Opinium核心（激动人心的）
extrautils2:opinium:8, Opinium核心（简直完美的）
extrautils2:lawsword, 鬼哭
extrautils2:flattransfernode:0, 平面传输节点（物品）
extrautils2:flattransfernode:1, 平面传输节点（流体）
extrautils2:analogcrafter, 模拟合成台
extrautils2:decorativebedrock:0, 基岩砖
extrautils2:decorativebedrock:1, 基岩台阶
extrautils2:decorativebedrock:2, 基岩圆石
extrautils2:compoundbow, 复合弓
extrautils2:fireaxe, 消防斧
extrautils2:interactionproxy, 末影代理器
extrautils2:luxsaber:0, 光剑
extrautils2:luxsaber:0, 光剑
extrautils2:luxsaber:1, 光剑
extrautils2:luxsaber:1, 光剑
extrautils2:luxsaber:2, 光剑
extrautils2:luxsaber:2, 光剑
extrautils2:luxsaber:3, 光剑
extrautils2:luxsaber:3, 光剑
extrautils2:luxsaber:4, 光剑
extrautils2:luxsaber:4, 光剑
extrautils2:luxsaber:5, 光剑
extrautils2:luxsaber:5, 光剑
extrautils2:luxsaber:6, 光剑
extrautils2:luxsaber:6, 光剑
extrautils2:luxsaber:7, 光剑
extrautils2:luxsaber:7, 光剑
extrautils2:ironwood_leaves:0, 铁-杜松树叶
extrautils2:ironwood_leaves:1, 烧焦的铁-杜松树叶
extrautils2:ironwood_log:0, 铁-杜松原木
extrautils2:ironwood_log:1, 铁-杜松原木
extrautils2:ironwood_sapling:0, 铁-杜松树苗
extrautils2:ironwood_sapling:1, 死亡的铁-杜松树苗
extrautils2:ironwood_planks:0, 铁-杜松木板
extrautils2:ironwood_planks:1, 原铁-杜松木板
avaritia:resource:0, 钻石晶格
avaritia:resource:1, 水晶矩阵锭
avaritia:resource:2, 中子素尘埃
avaritia:resource:3, 中子素粒
avaritia:resource:4, 中子素锭
avaritia:resource:5, 无尽催化剂
avaritia:resource:6, 无尽之锭
avaritia:resource:7, 唱片碎片
avaritia:singularity:0, 奇点-铁
avaritia:singularity:1, 奇点-金
avaritia:singularity:2, 奇点-青金石
avaritia:singularity:3, 奇点-红石
avaritia:singularity:4, 奇点-下界石英
avaritia:singularity:5, 奇点-铜
avaritia:singularity:6, 奇点-锡
avaritia:singularity:7, 奇点-铅
avaritia:singularity:8, 奇点-银
avaritia:singularity:9, 奇点-镍
avaritia:singularity:10, 奇点-钻石
avaritia:singularity:11, 奇点-绿宝石
avaritia:singularity:12, 奇点-红石琥珀金
avaritia:singularity:13, 奇点-铂
avaritia:singularity:14, 奇点-铱
avaritia:infinity_sword, 寰宇支配之剑
avaritia:infinity_bow, 天堂陨落长弓
avaritia:infinity_pickaxe, 世界崩解之镐
avaritia:infinity_shovel, 星球吞噬之铲
avaritia:infinity_axe, 自然荒芜之斧
avaritia:infinity_hoe, 地蕴复生之锄
avaritia:infinity_helmet, 无尽头盔
avaritia:infinity_chestplate, 无尽胸甲
avaritia:infinity_pants, 无尽护腿
avaritia:infinity_boots, 无尽靴子
avaritia:skullfire_sword, 炽焰之啄颅剑
avaritia:endest_pearl, 终望珍珠
avaritia:ultimate_stew, 超级煲
avaritia:cosmic_meatballs, 寰宇肉丸
avaritia:matter_cluster, 物质团
avaritia:compressed_crafting_table, 压缩工作台
avaritia:double_compressed_crafting_table, 二重压缩工作台
avaritia:extreme_crafting_table, 终极工作台
avaritia:block_resource:0, 中子素块
avaritia:block_resource:1, 无尽块
avaritia:block_resource:2, 水晶矩阵
avaritia:neutron_collector, 中子素收集器
avaritia:neutronium_compressor, 中子素压缩机
sonarcore:reinforcedstoneblock, 强化石头
sonarcore:reinforcedstonestairs, 强化石楼梯
sonarcore:reinforcedstonefence, 强化石栅栏
sonarcore:reinforcedstonegate, 强化石栅栏门
sonarcore:reinforcedstonebrick, 强化石砖
sonarcore:reinforcedstonebrickstairs, 强化石砖楼梯
sonarcore:reinforcedstonebrickfence, 强化石砖栅栏
sonarcore:reinforcedstonebrickgate, 强化石砖栅栏门
sonarcore:reinforceddirtblock, 强化泥土
sonarcore:reinforceddirtstairs, 强化土楼梯
sonarcore:reinforceddirtfence, 强化土栅栏
sonarcore:reinforceddirtgate, 强化土栅栏门
sonarcore:reinforceddirtbrick, 强化土砖
sonarcore:reinforceddirtbrickstairs, 强化土砖楼梯
sonarcore:reinforceddirtbrickfence, 强化土砖栅栏
sonarcore:reinforceddirtbrickgate, 强化土砖栅栏门
sonarcore:stablestone_normal, 稳定石头
sonarcore:stablestonerimmed_normal, 灰色镶边稳定石块
sonarcore:stablestoneblackrimmed_normal, 灰色镶边深色稳定石块
sonarcore:stablestone_black, 黑色稳定石块
sonarcore:stablestonerimmed_black, 黑色镶边稳定石块
sonarcore:stablestoneblackrimmed_black, 黑色镶边深色稳定石块
sonarcore:stablestone_blue, 蓝色稳定石块
sonarcore:stablestonerimmed_blue, 蓝色镶边稳定石块
sonarcore:stablestoneblackrimmed_blue, 蓝色镶边深色稳定石块
sonarcore:stablestone_brown, 棕色稳定石块
sonarcore:stablestonerimmed_brown, 棕色镶边稳定石块
sonarcore:stablestoneblackrimmed_brown, 棕色镶边深色稳定石块
sonarcore:stablestone_cyan, 青色稳定石块
sonarcore:stablestonerimmed_cyan, 青色镶边稳定石块
sonarcore:stablestoneblackrimmed_cyan, 青色镶边深色稳定石块
sonarcore:stablestone_green, 绿色稳定石块
sonarcore:stablestonerimmed_green, 绿色镶边稳定石块
sonarcore:stablestoneblackrimmed_green, 绿色镶边深色稳定石块
sonarcore:stablestone_lightblue, 淡蓝色稳定石块
sonarcore:stablestonerimmed_lightblue, 淡蓝色镶边稳定石块
sonarcore:stablestoneblackrimmed_lightblue, 淡蓝色镶边深色稳定石块
sonarcore:stablestone_lightgrey, 淡灰色稳定石块
sonarcore:stablestonerimmed_lightgrey, 淡灰色镶边稳定石块
sonarcore:stablestoneblackrimmed_lightgrey, 淡灰色镶边深色稳定石块
sonarcore:stablestone_lime, 黄绿色稳定石块
sonarcore:stablestonerimmed_lime, 黄绿色镶边稳定石块
sonarcore:stablestoneblackrimmed_lime, 黄绿色镶边深色稳定石块
sonarcore:stablestone_magenta, 品红色稳定石块
sonarcore:stablestonerimmed_magenta, 品红色镶边稳定石块
sonarcore:stablestoneblackrimmed_magenta, 品红色镶边深色稳定石块
sonarcore:stablestone_orange, 橙色稳定石块
sonarcore:stablestonerimmed_orange, 橙色镶边稳定石块
sonarcore:stablestoneblackrimmed_orange, 橙色镶边深色稳定石块
sonarcore:stablestone_pink, 粉色稳定石块
sonarcore:stablestonerimmed_pink, 粉色镶边稳定石块
sonarcore:stablestoneblackrimmed_pink, 粉色镶边深色稳定石块
sonarcore:stablestone_plain, 平滑稳定石块
sonarcore:stablestonerimmed_plain, 平滑镶边稳定石块
sonarcore:stablestoneblackrimmed_plain, 平滑镶边深色稳定石块
sonarcore:stablestone_purple, 紫色稳定石块
sonarcore:stablestonerimmed_purple, 紫色镶边稳定石块
sonarcore:stablestoneblackrimmed_purple, 紫色镶边深色稳定石块
sonarcore:stablestone_red, 红色稳定石块
sonarcore:stablestonerimmed_red, 红色镶边稳定石块
sonarcore:stablestoneblackrimmed_red, 红色镶边深色稳定石块
sonarcore:stablestone_yellow, 黄色稳定石块
sonarcore:stablestonerimmed_yellow, 黄色镶边稳定石块
sonarcore:stablestoneblackrimmed_yellow, 黄色镶边深色稳定石块
sonarcore:stableglass, 稳定玻璃
sonarcore:clearstableglass, 透明稳定玻璃
calculator:flawlessglass, 无瑕玻璃
calculator:purifiedobsidian, 纯净黑曜石
calculator:powercube, 充能立方
calculator:advancedpowercube, 高级充能立方
calculator:creativepowercube, 创造模式充能立方
calculator:atomiccalculator, 原子计算器
calculator:dynamiccalculator, 动态计算器
calculator:moduleworkstation, 模块工作站
calculator:reinforcedfurnace, 强化熔炉
calculator:reinforcedchest, 强化箱子
calculator:stoneseparator, 基础分离器
calculator:algorithmseparator, 运算分离器
calculator:hungerprocessor, 饥饿处理器
calculator:healthprocessor, 生命处理器
calculator:amethystpiping, 紫水晶管道
calculator:tanzanitepiping, 坦桑管道
calculator:dockingstation, 扩展坞
calculator:atomicmultiplier, 原子增幅仪
calculator:extractionchamber, 提取室
calculator:restorationchamber, 修复室
calculator:reassemblychamber, 重组室
calculator:precisionchamber, 精准提取室
calculator:processingchamber, 运算室
calculator:analysingchamber, 分析室
calculator:storagechamber, 储存室
calculator:fabricationchamber, 制造室
calculator:basicgreenhouse, 基础温室
calculator:advancedgreenhouse, 高级温室
calculator:flawlessgreenhouse, 完美温室
calculator:co2generator, CO2生成器
calculator:calculatorlocator, 运算器核心
calculator:calculatorplug, 运算元件
calculator:conductormast, 特斯拉电磁塔
calculator:conductormastblock, 特斯拉电磁塔
calculator:weatherstation, 气象雷达
calculator:weatherstationblock, 气象雷达
calculator:transmitter, 发送器
calculator:transmitterblock, 发送器
calculator:starchextractor, 有机能量提取机
calculator:redstoneextractor, 红石能量提取机
calculator:glowstoneextractor, 荧石能量提取机
calculator:handcrankedgenerator, 手摇发电机
calculator:crankhandle, 曲柄
calculator:magneticflux, 磁流节点
calculator:weathercontroller, 气象调控中心
calculator:rainsensor, 雨水传感器
calculator:stoneassimilator, 基础采集器
calculator:algorithmassimilator, 运算采集器
calculator:gaslanternoff, 燃气灯
calculator:gaslanternon, 燃气灯
calculator:lantern, 灯笼
calculator:scarecrow, 稻草人
calculator:scarecrowblock, 稻草人
calculator:amethystlog, 紫晶木
calculator:amethystplanks, 紫晶木板
calculator:amethyststairs, 紫晶台阶
calculator:amethystfence, 紫晶木栅栏
calculator:amethystleaves, 紫晶树叶
calculator:amethystsapling, 紫晶树苗
calculator:tanzanitelog, 坦桑木
calculator:tanzaniteplanks, 坦桑木板
calculator:tanzanitestairs, 坦桑台阶
calculator:tanzanitefence, 坦桑木栅栏
calculator:tanzaniteleaves, 坦桑树叶
calculator:tanzanitesapling, 坦桑树苗
calculator:pearlog, 梨木
calculator:pearplanks, 梨树木板
calculator:pearstairs, 梨木台阶
calculator:pearfence, 梨木栅栏
calculator:pearleaves, 梨树叶
calculator:pearsapling, 梨树树苗
calculator:diamondlog, 钻石木
calculator:diamondplanks, 钻石木板
calculator:diamondstairs, 钻石木台阶
calculator:diamondfence, 钻石木栅栏
calculator:diamondleaves, 钻石树叶
calculator:diamondsapling, 钻石树苗
calculator:calculatorscreenblock, tile.CalculatorScreenBlock.name
calculator:material:0, 紫水晶块
calculator:material:1, 蓝水晶块
calculator:material:2, 富集金块
calculator:material:3, 强化铁块
calculator:material:4, 弱化钻石块
calculator:material:5, 无暇钻石块
calculator:material:6, 火钻块
calculator:material:7, 充能钻石块
calculator:material:8, 末地钻石块
calculator:material:9, 强化红石块
calculator:cropbroccoli, 西兰花植株
calculator:cropprunae, 精华煤植株
calculator:cropfiddledew, 琴露植株
calculator:infocalculator, 信息运算器
calculator:calculator, 计算器
calculator:craftingcalculator, 合成计算器
calculator:scientificcalculator, 科学计算器
calculator:flawlesscalculator, 完美计算器
calculator:storagemodule, 储存模块
calculator:warpmodule, 定点传送模块
calculator:jumpmodule, 指向传送模块
calculator:hungermodule, 饥饿模块
calculator:healthmodule, 生命模块
calculator:nutritionmodule, 营养模块
calculator:terrainmodule, 基础地形模块
calculator:advancedterrainmodule, 高级地形模块
calculator:energymodule, 能量模块
calculator:locatormodule, 运算核心模块
calculator:soil, 土壤
calculator:smallstone, 小石子
calculator:speedupgrade, 速度升级
calculator:energyupgrade, 能量升级
calculator:voidupgrade, 虚空升级
calculator:transferupgrade, 传输升级
calculator:calculatorscreen, 计算器显示屏
calculator:calculatorassembly, 基础组件
calculator:advancedassembly, 高级组件
calculator:atomicmodule, 原子模块
calculator:atomicassembly, 原子组件
calculator:flawlessassembly, 无暇组件
calculator:atomicbinder, 原子粘合剂
calculator:wrench, 扳手
calculator:sickle, 镰刀
calculator:obsidiankey, 黑曜石钥匙
calculator:reinforcedsword, 强化剑
calculator:enrichedgoldsword, 强化金剑
calculator:reinforcedironsword, 强化铁剑
calculator:redstonesword, 红石剑
calculator:weakeneddiamondsword, 弱化钻石剑
calculator:flawlessdiamondsword, 无暇钻石剑
calculator:firediamondsword, 火钻剑
calculator:electricsword, 充能剑
calculator:endforgedsword, 末地剑
calculator:reinforcedpickaxe, 强化镐
